Season,City,Climate Zone,Building Type,Building Function,Floors,Building Operation Mode,Room Length x Width (m^2),Room Height (m),Sex,Age,Height (m),Weight (kg),Living Years,Clothing Insulation (clo),Metabolic Rate (met),Indoor Air Temperature (¡æ),Indoor Relative Humidity (%),Indoor Air Velocity (m/s),Globe Temperature (¡æ),Indoor Air Temperature 1 (¡æ),Indoor Relative Humidity 1 (%),Indoor Air Velocity 1 (m/s),Globe Temperature 1 (¡æ),Indoor Air Temperature 2 (¡æ),Indoor Relative Humidity 2 (%),Indoor Air Velocity 2 (m/s),Globe Temperature 2 (¡æ),Roof Temperature (¡æ),Wall Temperature (¡æ),Floor Temperature (¡æ),Operative Temperature (¡æ),Mean Radiant Temperature (¡æ),Radiant Temperature Asymmetry (¡æ),PMV,PPD,Real-Time Outdoor Temperature (¡æ),Mean Daily Outdoor Temperature (¡æ),Monthly Mean Outdoor Temperature (¡æ),7-Day Running Mean Outdoor Temperature (¡æ),15-Day Running Mean Outdoor Temperature (¡æ),Mean Daily Outdoor Relative Humidity (%),Mean Daily Outdoor Air Velocity (m/s)
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,1.0,Naturally Ventilated,,,Male,21,178.0,75.0,21.0,0.47,0.9,23.0,53,,,23.0,53,0.15,,23.0,53,0.15,23.0,,,,23.0,23.0,,-2.1,81.12,22.3,13.2,15.8,13.4,16.5,58.0,0.27
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,4.0,Naturally Ventilated,,,Female,53,160.0,57.0,6.0,0.62,0.9,22.9,65,,,22.9,65,0.04,,22.9,65,0.04,22.9,,,,22.9,22.9,,-1.27,39.0,22.8,13.2,15.8,13.4,16.5,53.0,0.15
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,4.0,Naturally Ventilated,,,Male,28,170.0,75.0,6.0,0.47,1.0,22.9,65,,,22.9,65,0.04,,22.9,65,0.04,22.9,,,,22.9,22.9,,-1.15,32.86,22.8,13.2,15.8,13.4,16.5,53.0,0.15
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,4.0,Naturally Ventilated,,,Male,55,170.0,70.0,5.0,0.47,1.0,22.6,67,,,22.6,67,0.08,,22.6,67,0.08,22.6,,,,22.6,22.6,,-1.26,38.33,22.8,13.2,15.8,13.4,16.5,53.0,0.15
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,4.0,Naturally Ventilated,,,Female,23,163.0,45.0,5.0,0.62,1.0,22.6,67,,,22.6,67,0.08,,22.6,67,0.08,22.6,,,,22.6,22.6,,-0.81,18.94,22.8,13.2,15.8,13.4,16.5,53.0,0.15
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,1.0,Naturally Ventilated,,,Male,47,180.0,80.0,47.0,0.8,0.9,22.1,55,,,22.1,55,0.09,,22.1,55,0.09,22.1,,,,22.1,22.1,,-1.17,33.74,16.2,13.2,15.8,13.4,16.5,75.0,1.31
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,1.0,Naturally Ventilated,,,Male,22,187.0,61.0,3.0,1.12,0.9,22.1,55,,,22.1,55,0.09,,22.1,55,0.09,22.1,,,,22.1,22.1,,-0.53,10.87,16.2,13.2,15.8,13.4,16.5,75.0,1.31
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,44,160.0,55.0,40.0,0.47,0.9,21.2,48,,,21.2,48,0.05,,21.2,48,0.05,21.2,,,,21.2,21.2,,-2.67,96.45,17.3,13.2,15.8,13.4,16.5,54.0,0.17
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,23,165.0,49.0,1.0,0.67,0.9,21.2,48,,,21.2,48,0.05,,21.2,48,0.05,21.2,,,,21.2,21.2,,-1.92,73.21,17.3,13.2,15.8,13.4,16.5,54.0,0.17
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Female,47,160.0,59.0,12.0,0.47,0.9,23.1,57,,,23.1,57,0.07,,23.1,57,0.07,23.1,,,,23.1,23.1,,-1.75,64.39,18.8,13.2,15.8,13.4,16.5,51.0,0.48
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Female,27,170.0,62.0,21.0,0.42,0.9,23.4,42,,,23.4,42,0.09,,23.4,42,0.09,23.4,,,,23.4,23.4,,-1.92,72.98,19.6,13.2,15.8,13.4,16.5,49.0,0.42
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Female,58,165.0,60.0,58.0,0.92,0.9,23.4,42,,,23.4,42,0.09,,23.4,42,0.09,23.4,,,,23.4,23.4,,-0.58,12.21,19.6,13.2,15.8,13.4,16.5,49.0,0.42
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,2.0,Naturally Ventilated,,,Female,53,162.0,70.0,7.0,0.52,0.9,22.7,56,,,22.7,56,0.06,,22.7,56,0.06,22.7,,,,22.7,22.7,,-1.75,64.86,21.9,13.2,15.8,13.4,16.5,44.0,0.63
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,2.0,Naturally Ventilated,,,Female,41,155.0,54.0,35.0,0.82,0.9,19.4,53,,,19.4,53,0.09,,19.4,53,0.09,19.4,,,,19.4,19.4,,-2.08,80.49,21.4,13.2,15.8,13.4,16.5,50.0,0.36
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,2.0,Naturally Ventilated,,,Male,40,165.0,85.0,20.0,0.52,1.0,19.4,53,,,19.4,53,0.09,,19.4,53,0.09,19.4,,,,19.4,19.4,,-2.43,91.89,21.4,13.2,15.8,13.4,16.5,50.0,0.36
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,43,168.0,70.0,20.0,0.85,0.9,20.4,69,,,20.4,69,0.1,,20.4,69,0.1,20.4,,,,20.4,20.4,,-1.55,53.77,21.3,13.2,15.8,13.4,16.5,49.0,0.43
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,32,162.0,57.0,14.0,0.67,0.9,22.9,47,,,22.9,47,0.1,,22.9,47,0.1,22.9,,,,22.9,22.9,,-1.31,40.79,21.2,13.2,15.8,13.4,16.5,40.0,0.32
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,6.0,Naturally Ventilated,,,Female,54,160.0,52.0,54.0,0.47,1.0,22.9,66,,,22.9,66,0.03,,22.9,66,0.03,22.9,,,,22.9,22.9,,-1.14,32.4,21.0,13.2,15.8,13.4,16.5,41.0,0.25
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,4.0,Naturally Ventilated,,,Female,58,150.0,48.0,58.0,0.47,0.9,23.2,51,,,23.2,51,0.09,,23.2,51,0.09,23.2,,,,23.2,23.2,,-1.75,64.79,21.6,13.2,15.8,13.4,16.5,40.0,0.46
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,1.0,Naturally Ventilated,,,Female,50,166.0,50.0,50.0,0.52,0.9,19.6,45,,,19.6,45,0.1,,19.6,45,0.1,19.6,,,,19.6,19.6,,-3.18,99.66,19.5,13.2,15.8,13.4,16.5,41.0,0.48
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,2.0,Naturally Ventilated,,,Female,42,165.0,55.0,20.0,0.47,0.9,19.9,41,,,19.9,41,0.2,,19.9,41,0.2,19.9,,,,19.9,19.9,,-3.84,100.0,19.7,13.2,15.8,13.4,16.5,50.0,0.55
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,2.0,Naturally Ventilated,,,Female,45,165.0,57.0,22.0,0.82,0.9,20.1,52,,,20.1,52,0.04,,20.1,52,0.04,20.1,,,,20.1,20.1,,-1.84,69.35,19.6,13.2,15.8,13.4,16.5,45.0,0.81
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,2.0,Naturally Ventilated,,,Male,47,175.0,75.0,47.0,0.8,0.9,20.1,52,,,20.1,52,0.04,,20.1,52,0.04,20.1,,,,20.1,20.1,,-1.9,72.23,19.6,13.2,15.8,13.4,16.5,45.0,0.81
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,2.0,Naturally Ventilated,,,Female,47,163.0,60.0,20.0,0.82,0.9,20.8,50,,,20.8,50,0.06,,20.8,50,0.06,20.8,,,,20.8,20.8,,-1.61,57.26,20.2,13.2,15.8,13.4,16.5,45.0,1.24
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Male,46,170.0,80.0,46.0,0.52,0.9,23.5,49,,,23.5,49,0.05,,23.5,49,0.05,23.5,,,,23.5,23.5,,-1.47,49.54,20.9,13.2,15.8,13.4,16.5,44.0,0.97
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,6.0,Naturally Ventilated,,,Male,42,178.0,71.0,20.0,0.47,0.9,21.5,50,,,21.5,50,0.03,,21.5,50,0.03,21.5,,,,21.5,21.5,,-2.53,94.03,21.4,13.2,15.8,13.4,16.5,40.0,0.25
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,1.0,Naturally Ventilated,,,Female,56,157.0,50.0,56.0,0.47,1.0,21.3,59,,,21.3,59,0.04,,21.3,59,0.04,21.3,,,,21.3,21.3,,-1.83,68.93,21.1,13.2,15.8,13.4,16.5,42.0,0.5
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,1.0,Naturally Ventilated,,,Male,56,173.0,70.0,56.0,0.47,1.0,21.3,59,,,21.3,59,0.04,,21.3,59,0.04,21.3,,,,21.3,21.3,,-1.83,68.93,21.1,13.2,15.8,13.4,16.5,42.0,0.5
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,53,162.0,54.0,52.0,0.5,0.9,20.0,56,,,20.0,56,0.05,,20.0,56,0.05,20.0,,,,20.0,20.0,,-3.02,99.23,19.8,13.2,15.8,13.4,16.5,44.0,0.36
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Male,38,171.0,80.0,17.0,0.97,0.9,21.7,48,,,21.7,48,0.08,,21.7,48,0.08,21.7,,,,21.7,21.7,,-0.97,24.85,21.5,13.2,15.8,13.4,16.5,44.0,0.52
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,4.0,Naturally Ventilated,,,Male,53,172.0,65.0,53.0,0.65,0.9,21.0,49,,,21.0,49,0.12,,21.0,49,0.12,21.0,,,,21.0,21.0,,-2.16,83.41,20.3,13.2,15.8,13.4,16.5,48.0,0.26
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,6.0,Naturally Ventilated,,,Male,42,178.0,85.0,40.0,0.82,1.0,20.0,65,,,20.0,65,0.08,,20.0,65,0.08,20.0,,,,20.0,20.0,,-1.18,34.36,20.3,13.2,15.8,13.4,16.5,48.0,0.26
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Female,33,168.0,62.0,33.0,0.47,0.9,21.0,56,,,21.0,56,0.08,,21.0,56,0.08,21.0,,,,21.0,21.0,,-2.71,96.86,20.2,13.2,15.8,13.4,16.5,51.0,0.66
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Male,41,173.0,72.0,37.0,0.5,0.9,20.3,60,,,20.3,60,0.05,,20.3,60,0.05,20.3,,,,20.3,20.3,,-2.86,98.36,20.7,13.2,15.8,13.4,16.5,48.0,0.79
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Female,53,160.0,50.0,53.0,0.87,0.9,20.0,57,,,20.0,57,0.06,,20.0,57,0.06,20.0,,,,20.0,20.0,,-1.71,62.23,19.7,13.2,15.8,13.4,16.5,53.0,0.24
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,20,163.0,50.0,20.0,0.47,1.0,20.5,54,,,20.5,54,0.04,,20.5,54,0.04,20.5,,,,20.5,20.5,,-2.19,84.7,18.6,13.2,15.8,13.4,16.5,57.0,0.32
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,45,161.0,56.0,45.0,0.47,0.9,20.5,54,,,20.5,54,0.04,,20.5,54,0.04,20.5,,,,20.5,20.5,,-2.95,98.9,18.6,13.2,15.8,13.4,16.5,57.0,0.32
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Male,39,172.0,62.0,16.0,0.52,0.9,22.0,47,,,22.0,47,0.02,,22.0,47,0.02,22.0,,,,22.0,22.0,,-2.14,82.62,18.5,13.2,15.8,13.4,16.5,25.0,1.37
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,40,163.0,55.0,16.0,0.52,0.9,22.0,47,,,22.0,47,0.02,,22.0,47,0.02,22.0,,,,22.0,22.0,,-2.14,82.62,18.5,13.2,15.8,13.4,16.5,25.0,1.37
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,8.0,Naturally Ventilated,,,Male,35,175.0,56.0,35.0,0.47,1.0,22.3,46,,,22.3,46,0.1,,22.3,46,0.1,22.3,,,,22.3,22.3,,-1.53,52.47,18.5,13.2,15.8,13.4,16.5,25.0,1.37
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,8.0,Naturally Ventilated,,,Female,34,162.0,64.0,24.0,0.97,0.9,22.3,46,,,22.3,46,0.1,,22.3,46,0.1,22.3,,,,22.3,22.3,,-0.84,19.89,18.5,13.2,15.8,13.4,16.5,25.0,1.37
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,10.0,Naturally Ventilated,,,Male,46,180.0,85.0,30.0,0.82,0.9,23.2,43,,,23.2,43,0.07,,23.2,43,0.07,23.2,,,,23.2,23.2,,-0.83,19.47,18.5,13.2,15.8,13.4,16.5,25.0,1.37
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,10.0,Naturally Ventilated,,,Female,42,163.0,50.0,42.0,0.47,0.9,23.2,43,,,23.2,43,0.07,,23.2,43,0.07,23.2,,,,23.2,23.2,,-1.82,68.1,18.5,13.2,15.8,13.4,16.5,25.0,1.37
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,13.0,Naturally Ventilated,,,Male,27,183.0,90.0,10.0,0.65,0.9,23.5,34,,,23.5,34,0.05,,23.5,34,0.05,23.5,,,,23.5,23.5,,-1.21,35.7,18.5,13.2,15.8,13.4,16.5,25.0,1.37
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,13.0,Naturally Ventilated,,,Female,24,165.0,55.0,24.0,0.75,0.9,24.6,28,,,24.6,28,0.1,,24.6,28,0.1,24.6,,,,24.6,24.6,,-0.67,14.59,18.5,13.2,15.8,13.4,16.5,25.0,1.37
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,13.0,Naturally Ventilated,,,Male,47,175.0,90.0,47.0,0.47,0.9,24.6,28,,,24.6,28,0.1,,24.6,28,0.1,24.6,,,,24.6,24.6,,-1.36,43.72,18.5,13.2,15.8,13.4,16.5,25.0,1.37
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,16.0,Naturally Ventilated,,,Female,33,160.0,50.0,1.0,1.07,0.9,24.5,27,,,24.5,27,0.34,,24.5,27,0.34,24.5,,,,24.5,24.5,,-0.5,10.28,18.3,13.2,15.8,13.4,16.5,24.0,0.9
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,16.0,Naturally Ventilated,,,Female,32,167.0,55.0,15.0,0.65,0.9,24.4,31,,,24.4,31,0.13,,24.4,31,0.13,24.4,,,,24.4,24.4,,-1.06,28.72,18.3,13.2,15.8,13.4,16.5,24.0,0.9
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,27,166.0,55.0,27.0,0.47,0.9,19.0,54,,,19.0,54,0.04,,19.0,54,0.04,19.0,,,,19.0,19.0,,-3.62,99.98,15.2,13.2,15.8,13.4,16.5,46.0,0.17
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Female,26,163.0,50.0,25.0,0.47,0.9,18.3,51,,,18.3,51,0.07,,18.3,51,0.07,18.3,,,,18.3,18.3,,-3.96,100.0,15.8,13.2,15.8,13.4,16.5,41.0,0.06
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Female,50,165.0,50.0,50.0,0.47,1.0,18.3,51,,,18.3,51,0.07,,18.3,51,0.07,18.3,,,,18.3,18.3,,-3.08,99.43,15.8,13.2,15.8,13.4,16.5,41.0,0.06
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Female,25,162.0,56.0,1.0,0.9,0.9,20.1,55,,,20.1,55,0.03,,20.1,55,0.03,20.1,,,,20.1,20.1,,-1.61,56.82,16.7,13.2,15.8,13.4,16.5,49.0,0.62
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Female,25,165.0,53.0,1.0,0.65,0.9,20.1,55,,,20.1,55,0.03,,20.1,55,0.03,20.1,,,,20.1,20.1,,-2.37,90.42,16.7,13.2,15.8,13.4,16.5,49.0,0.62
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,6.0,Naturally Ventilated,,,Male,47,175.0,75.0,30.0,0.45,0.9,22.0,56,,,22.0,56,0.07,,22.0,56,0.07,22.0,,,,22.0,22.0,,-2.34,89.45,20.4,13.2,15.8,13.4,16.5,52.0,0.22
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,6.0,Naturally Ventilated,,,Female,47,164.0,60.0,47.0,0.47,0.9,22.0,56,,,22.0,56,0.07,,22.0,56,0.07,22.0,,,,22.0,22.0,,-2.26,87.0,20.4,13.2,15.8,13.4,16.5,52.0,0.22
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,38,160.0,49.0,11.0,0.72,0.9,20.7,63,,,20.7,63,0.07,,20.7,63,0.07,20.7,,,,20.7,20.7,,-1.84,69.43,19.9,13.2,15.8,13.4,16.5,56.0,0.24
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Male,46,170.0,75.0,40.0,0.36,0.9,22.2,68,,,22.2,68,0.08,,22.2,68,0.08,22.2,,,,22.2,22.2,,-2.53,94.19,21.8,13.2,15.8,13.4,16.5,53.0,0.35
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Female,40,164.0,50.0,40.0,0.47,0.9,22.2,68,,,22.2,68,0.08,,22.2,68,0.08,22.2,,,,22.2,22.2,,-2.07,80.01,21.8,13.2,15.8,13.4,16.5,53.0,0.35
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,44,160.0,55.0,44.0,0.47,0.9,24.2,37,,,24.2,37,0.06,,24.2,37,0.06,24.2,,,,24.2,24.2,,-1.43,47.11,22.6,13.2,15.8,13.4,16.5,35.0,0.27
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Male,46,170.0,80.0,46.0,0.47,0.9,24.2,37,,,24.2,37,0.06,,24.2,37,0.06,24.2,,,,24.2,24.2,,-1.43,47.11,22.6,13.2,15.8,13.4,16.5,35.0,0.27
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,20,162.0,49.0,20.0,0.62,0.9,23.7,38,,,23.7,38,0.06,,23.7,38,0.06,23.7,,,,23.7,23.7,,-1.17,34.07,20.9,13.2,15.8,13.4,16.5,35.0,0.16
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,45,161.0,56.0,45.0,0.47,0.9,24.9,38,,,24.9,38,0.08,,24.9,38,0.08,24.9,,,,24.9,24.9,,-1.11,30.96,23.2,13.2,15.8,13.4,16.5,35.0,0.62
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Female,49,162.0,60.0,49.0,0.82,0.9,23.4,39,,,23.4,39,0.05,,23.4,39,0.05,23.4,,,,23.4,23.4,,-0.79,18.26,21.7,13.2,15.8,13.4,16.5,36.0,0.53
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Male,52,174.0,70.0,40.0,0.82,0.9,23.4,39,,,23.4,39,0.05,,23.4,39,0.05,23.4,,,,23.4,23.4,,-0.79,18.26,21.7,13.2,15.8,13.4,16.5,36.0,0.53
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Male,27,178.0,65.0,27.0,0.82,0.9,22.9,34,,,22.9,34,0.09,,22.9,34,0.09,22.9,,,,22.9,22.9,,-1.01,26.67,21.7,13.2,15.8,13.4,16.5,37.0,0.16
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Male,44,181.0,67.0,44.0,0.47,0.9,22.7,38,,,22.7,38,0.08,,22.7,38,0.08,22.7,,,,22.7,22.7,,-2.08,80.49,21.4,13.2,15.8,13.4,16.5,36.0,0.46
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,5.0,Naturally Ventilated,,,Female,43,170.0,60.0,42.0,0.62,0.9,22.7,38,,,22.7,38,0.08,,22.7,38,0.08,22.7,,,,22.7,22.7,,-1.57,54.95,21.4,13.2,15.8,13.4,16.5,36.0,0.46
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Female,40,158.0,56.0,40.0,0.8,0.9,22.3,38,,,22.3,38,0.07,,22.3,38,0.07,22.3,,,,22.3,22.3,,-1.22,36.64,23.2,13.2,15.8,13.4,16.5,36.0,0.13
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Male,42,173.0,71.0,42.0,0.62,0.9,22.3,38,,,22.3,38,0.07,,22.3,38,0.07,22.3,,,,22.3,22.3,,-1.73,63.37,23.2,13.2,15.8,13.4,16.5,36.0,0.13
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,25,160.0,50.0,25.0,0.82,0.9,23.0,46,,,23.0,46,0.07,,23.0,46,0.07,23.0,,,,23.0,23.0,,-0.87,21.14,21.7,13.2,15.8,13.4,16.5,37.0,0.38
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Male,24,180.0,81.0,24.0,0.62,0.9,23.0,46,,,23.0,46,0.07,,23.0,46,0.07,23.0,,,,23.0,23.0,,-1.39,44.98,21.7,13.2,15.8,13.4,16.5,37.0,0.38
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,53,162.0,54.0,52.0,0.45,0.9,23.7,43,,,23.7,43,0.06,,23.7,43,0.06,23.7,,,,23.7,23.7,,-1.66,59.79,21.8,13.2,15.8,13.4,16.5,37.0,0.36
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Male,53,170.0,70.0,53.0,0.45,0.9,23.7,43,,,23.7,43,0.06,,23.7,43,0.06,23.7,,,,23.7,23.7,,-1.66,59.79,21.8,13.2,15.8,13.4,16.5,37.0,0.36
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,44,160.0,56.0,44.0,0.45,0.9,25.0,42,,,25.0,42,0.08,,25.0,42,0.08,25.0,,,,25.0,25.0,,-1.08,29.67,22.9,13.2,15.8,13.4,16.5,34.0,0.2
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Male,47,172.0,80.0,47.0,0.47,0.9,25.0,42,,,25.0,42,0.08,,25.0,42,0.08,25.0,,,,25.0,25.0,,-1.02,27.08,22.9,13.2,15.8,13.4,16.5,34.0,0.2
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,45,161.0,54.0,45.0,0.45,0.9,24.1,44,,,24.1,44,0.08,,24.1,44,0.08,24.1,,,,24.1,24.1,,-1.47,49.71,23.4,13.2,15.8,13.4,16.5,34.0,0.11
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,20,163.0,50.0,20.0,0.45,0.9,24.1,44,,,24.1,44,0.08,,24.1,44,0.08,24.1,,,,24.1,24.1,,-1.47,49.71,23.4,13.2,15.8,13.4,16.5,34.0,0.11
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Male,45,173.0,75.0,45.0,0.47,0.9,23.7,39,,,23.7,39,0.09,,23.7,39,0.09,23.7,,,,23.7,23.7,,-1.63,58.01,20.8,13.2,15.8,13.4,16.5,40.0,0.31
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,7.0,Naturally Ventilated,,,Female,44,161.0,55.0,44.0,0.62,0.9,23.7,39,,,23.7,39,0.09,,23.7,39,0.09,23.7,,,,23.7,23.7,,-1.16,33.71,20.8,13.2,15.8,13.4,16.5,40.0,0.31
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,6.0,Naturally Ventilated,,,Male,42,173.0,83.0,42.0,1.02,0.9,18.4,47,,,18.4,47,0.04,,18.4,47,0.04,18.4,,,,18.4,18.4,,-1.9,72.08,16.4,13.2,15.8,13.4,16.5,28.0,0.34
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,6.0,Naturally Ventilated,,,Female,44,160.0,55.0,44.0,0.82,0.9,18.4,47,,,18.4,47,0.04,,18.4,47,0.04,18.4,,,,18.4,18.4,,-2.47,92.81,16.4,13.2,15.8,13.4,16.5,28.0,0.34
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Female,20,163.0,50.0,20.0,1.22,0.9,20.0,40,,,20.0,40,0.07,,20.0,40,0.07,20.0,,,,20.0,20.0,,-1.05,28.44,16.9,13.2,15.8,13.4,16.5,28.0,0.41
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,3.0,Naturally Ventilated,,,Male,47,171.0,75.0,47.0,0.77,0.9,20.0,40,,,20.0,40,0.07,,20.0,40,0.07,20.0,,,,20.0,20.0,,-2.11,81.68,16.9,13.2,15.8,13.4,16.5,28.0,0.41
Transition Season,"Heilongjiang Province, Harbin City",Cold zone,Residential,Living room,4.0,Naturally Ventilated,,,Male,38,172.0,75.0,38.0,1.02,0.9,17.2,51,,,17.2,51,0.05,,17.2,51,0.05,17.2,,,,17.2,17.2,,-2.24,86.44,16.7,13.2,15.8,13.4,16.5,28.0,0.99
